danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.43,0.861,1,-4.957,1,0.289,0.169,0,0.433,0.528,93.204,134654,TRUE,7,Don't Make No Sense,MWGH,2HVohsxoWuRhkvosIckZqM
0.322,0.635,9,-10.341,1,0.0482,0.0255,0.927,0.0917,0.198,139.984,116886,FALSE,0,Divak (Intro),SOTO,6KsNprl4jguHcXkgSpgoeX
0.496,0.975,8,-3.394,1,0.0741,6.92E-05,0.00688,0.22,0.455,139.974,227038,FALSE,0,Weight of the World,SOTO,1iV7YtcuY6MtXYS0Jb23Em
0.556,0.975,1,-4.097,1,0.0665,8.69E-05,0.233,0.368,0.256,115.045,285807,FALSE,1,Freakshow,SOTO,2MquPAWfQ7F4TnYsmJ6r93
0.524,0.955,5,-3.881,1,0.0472,4.00E-05,0.0885,0.273,0.449,139.964,262945,FALSE,0,Paranoia,SOTO,1vbA1cb6FjjvBpdJ2lVgqr
0.479,0.951,1,-3.334,0,0.0485,0.000109,0.013,0.0655,0.22,95.993,238929,FALSE,1,Unblame,SOTO,7i1IAc9BHNpsQDrzGe1scY
0.467,0.935,5,-3.817,0,0.102,9.24E-05,0.392,0.289,0.577,159.973,200252,FALSE,0,Cyber Masquerade,SOTO,1HHnIvJJ1aw6MAaxvmUIEp
0.498,0.877,10,-4.202,1,0.0324,0.00177,0.00041,0.0731,0.369,145.951,391688,FALSE,0,In My Darkest Hour,SOTO,7MGjSMHOXKeao7hqwTSZ9J
0.552,0.88,10,-4.276,0,0.0389,0.000566,0.00605,0.0732,0.42,104.988,248363,FALSE,0,Forgotten,SOTO,2c3stc85TLQXNawX4wtjqg
0.469,0.962,2,-3.898,1,0.0943,0.000243,0.0108,0.287,0.234,149.964,240512,FALSE,0,Suckerpunch,SOTO,2ZhfwbxKMgEkpON9PROmg9
0.25,0.939,10,-4.155,1,0.0513,0.000152,0.00226,0.195,0.31,151.942,291296,FALSE,0,Time,SOTO,2Fe6UnC5ZnRzzistzbis4d
0.527,0.942,11,-3.797,1,0.0339,0.000791,0.0187,0.217,0.477,109.967,258754,FALSE,0,Misfired,SOTO,4uuHRhxh5lQTdXhO4mMxw4
0.397,0.944,10,-3.82,0,0.0546,0.00045,0.0014,0.173,0.357,196.055,250569,FALSE,0,Fall from Grace,SOTO,165cAngDRF0RI77V7xtURN
0.531,0.959,1,-4.59,0,0.0871,0.000104,0.0088,0.116,0.141,133.865,333779,FALSE,0,Awakened,SOTO,5rZl0KkTsYGyO0zgQ5JubZ
0.274,0.968,9,-3.939,1,0.195,0.00631,0.000787,0.439,0.139,120.064,321861,FALSE,0,Final Say - Live,SOTO,2WswsW4aQ17cMmCrYb9Nfo
0.513,0.754,1,-5.176,1,0.0619,0.0149,0.000248,0.176,0.432,133.299,299287,FALSE,0,The Fall - Live,SOTO,37MgvnKpYwdCNKaty7PLXe
0.222,0.941,9,-4.332,1,0.0882,0.00102,0.108,0.329,0.183,170.315,251953,FALSE,0,Break - Live,SOTO,0zJ6S1i5CI6vAB0iVZBne9
0.35,0.827,8,-3.383,0,0.0475,0.0116,0,0.38,0.317,156.114,235200,FALSE,0,When I'm Older - Live,SOTO,08fObjSJpobn66mWcuttkd
0.263,0.804,3,-4.988,1,0.0861,0.0524,0.000203,0.944,0.311,101.473,375102,FALSE,5,Stand Up - Live,SOTO,2o4xQ0Vedi0rUzJBOJU2pq
0.491,0.929,1,-4.188,1,0.0635,0.00337,0.0461,0.162,0.476,160.082,268947,FALSE,0,Cracking the Stone,SOTO,4FNDEHJYRsoKIqwglewVSR
0.575,0.929,1,-3.589,1,0.0458,0.00105,0.00369,0.351,0.241,120.073,263307,FALSE,0,My Life,SOTO,0hJjgMhKQZ52cf5MHdq4Oh
0.514,0.737,1,-5.672,0,0.262,0.475,0,0.454,0.587,98.161,151005,TRUE,7,Fame or Success,MWGH,1JIHnYVlkmLomRJf1dPMir
0.818,0.438,7,-9.607,1,0.0377,0.0105,0.000793,0.116,0.359,111.984,221147,FALSE,2,By July,Sirsy,6cxdXKSqB8uQIaOJNY9Qk7
0.467,0.54,11,-9.205,1,0.0279,0.0114,0.0133,0.107,0.289,173.905,241413,FALSE,1,Hostage,Sirsy,7h6xjf6hTlb6EDpYLxkKvS
0.775,0.241,5,-10.007,1,0.0323,0.0539,0.000125,0.145,0.107,83.569,244560,FALSE,1,Fine,Sirsy,7prG5CTCbaLzo8AOaGzzvT
0.819,0.552,8,-9.781,0,0.0312,0.0119,0.107,0.0783,0.709,110.945,239347,FALSE,0,Pet,Sirsy,1vHnrBLuCMuXvICIDK5sbf
0.588,0.206,8,-10.939,1,0.0284,0.0722,0.000688,0.0739,0.156,107.006,249627,FALSE,0,Lie to Me,Sirsy,63ErveSWYYhp8qin8kle4z
0.786,0.438,5,-9.97,0,0.0473,0.0162,0.0642,0.203,0.562,117.949,222693,FALSE,1,Soul Sucker,Sirsy,4YFPjboXBFZwvy8lrAbEn8
0.83,0.295,4,-10.606,0,0.0559,0.06,0.000229,0.135,0.461,112.077,216680,FALSE,0,Spark,Sirsy,7GRZKm9XbET0xSqsMSn0Zf
0.803,0.481,10,-9.825,0,0.0551,0.193,4.30E-06,0.121,0.426,110.058,195533,FALSE,1,Me and My Ego,Sirsy,7fzDCWni3mcJCWQLwBRJAi
0.6,0.324,6,-10.417,0,0.0252,0.0017,0.00292,0.116,0.0739,93.997,291533,FALSE,2,Again,Sirsy,0nAUCtsz8rko1zX2FQfa7H
0.54,0.414,0,-12.177,1,0.0453,0.333,0.00174,0.161,0.233,176.093,255827,FALSE,0,Blacker Than Blue,Sirsy,4XQePGYlQBOBNl52UlmNke
0.416,0.604,11,-6.07,0,0.362,0.0409,0,0.208,0.581,164.857,147487,TRUE,0,Bark,RenzoBeats,4IvztjNSY1UMzEx7wAQfV7
0.839,0.496,0,-6.611,1,0.17,0.00972,0,0.109,0.222,126.093,205727,TRUE,0,Cappin',RenzoBeats,6dLJSUEXK0wDK6aDgFNWJV
0.803,0.709,5,-5.769,0,0.162,0.2,0,0.174,0.335,126.011,156682,TRUE,0,Do Dat,RenzoBeats,6lbryEwy7oXLeMZli38xuS
0.76,0.493,10,-8.019,1,0.348,0.0964,0,0.157,0.195,130.854,184529,TRUE,8,FreeGunna,RenzoBeats,6cnBOL5KjTONtH41pjyIZL
0.779,0.657,7,-7.32,0,0.381,0.55,0,0.114,0.727,119.938,136803,TRUE,0,I'm Good,RenzoBeats,4VhWJkApsAEyxAGOyrkhoU
0.585,0.444,1,-13.633,1,0.0406,0.0575,0,0.114,0.159,140.09,240065,TRUE,0,Lnem,RenzoBeats,6zpi6bJIIXjBSElMHM3TGd
0.834,0.693,10,-8.575,1,0.167,0.165,0,0.0723,0.602,159.892,135792,TRUE,0,Pullup,RenzoBeats,0x1Xgi8ZDCKDaMuW0B0SOI
0.771,0.603,1,-7.855,1,0.186,0.293,0,0.417,0.195,130.046,125623,TRUE,0,Sport!,RenzoBeats,7kZm6POHCIImhj0io0g9On
0.849,0.236,0,-15.321,1,0.587,0.147,0,0.0887,0.12,139.931,116767,TRUE,0,YouKnowidontmiss,RenzoBeats,1FyozOWe9JtTlDw0fOE2mx
0.616,0.645,0,-8.401,1,0.273,0.206,0,0.0773,0.394,77.974,185443,TRUE,0,Baccstreet Visionz,Quiet Money Dot,727VCjOeqCi85TQh2x2o6U
0.502,0.562,8,-11.064,1,0.563,0.324,0,0.261,0.593,87.095,173453,TRUE,2,Moe House,Quiet Money Dot,3TAfH8g5AEeC8ZfMqdxMBr
0.65,0.547,1,-9.427,1,0.387,0.192,0,0.328,0.387,124.659,216294,TRUE,0,The Game,Quiet Money Dot,1n233FZpGky09yHkgOpgCk
0.669,0.683,8,-9.383,1,0.187,0.0257,9.10E-06,0.163,0.476,87.559,130429,TRUE,1,The Realest,Quiet Money Dot,0UphQS7I8k5vAiOELqevY8
0.807,0.559,9,-8.543,0,0.62,0.33,0,0.247,0.455,110.88,177894,TRUE,0,Hussle 2 Bubble,Quiet Money Dot,2hoE9TeyJKWuyZvKzfAZ2X
0.464,0.604,0,-10.472,1,0.393,0.803,0,0.126,0.716,84.987,128731,TRUE,0,Keefe Sweat,Quiet Money Dot,1gDZaQExJjqN0u1xHsXZEq
0.728,0.808,6,-7.508,1,0.374,0.189,0,0.283,0.853,167.793,120790,TRUE,0,52 Lighters,Quiet Money Dot,6pHQkz0FLKbkHnPT3IFoiR
0.524,0.378,0,-10.184,0,0.594,0.457,0,0.106,0.283,86.613,152189,TRUE,0,The Wins,Quiet Money Dot,7JqCyYfLnAbs9QbrWCEUiK
0.766,0.479,11,-11.209,0,0.379,0.123,0.000198,0.128,0.273,129.852,238498,TRUE,0,Shots,Quiet Money Dot,4R09h3ga8jgEYJIlt5K34k
0.645,0.625,2,-7.932,1,0.431,0.357,0,0.365,0.765,156.267,176520,TRUE,0,H Town,Quiet Money Dot,4crSgNp47Ol7bzW8bNDs76
0.511,0.56,6,-9.36,0,0.394,0.283,0,0.178,0.572,170.503,193123,TRUE,1,Do What I Do,Quiet Money Dot,3Qf93SvbSWi047DF9IuGIz
0.514,0.731,6,-8.192,1,0.414,0.371,0,0.0706,0.745,167.781,148637,TRUE,0,Whats Up,Quiet Money Dot,4tLVKy7RqCSUIxWTfsM57f
0.606,0.544,9,-10.269,1,0.511,0.269,0,0.0329,0.367,72.885,179252,TRUE,0,Out Da Mudd,Quiet Money Dot,2ehLdLbjJwKn2sKgPP3YIL
0.56,0.577,7,-8.988,0,0.327,0.83,0,0.103,0.58,91.382,104568,TRUE,0,10 to 2,Quiet Money Dot,5Wat9SgpbxUiaufmSNsCvP
0.4,0.311,11,-10.945,1,0.0287,0.0561,0.79,0.359,0.542,148.905,97838,FALSE,1,Next Time I'll Be Deadly Serious,Brightside,5pNZSImFR1OwLc7ncU6Mwg
0.246,0.593,11,-9.223,1,0.0396,0.0512,0.192,0.287,0.318,145.207,172464,FALSE,1,Next Time,Brightside,1fXwynIzra7rdSWLiPd6Ad
0.316,0.589,11,-7.892,0,0.042,0.0443,2.93E-05,0.189,0.56,147.478,193744,FALSE,2,Curly Hair,Brightside,3tXSit03C3a8zTATWOCP2i
0.461,0.529,11,-7.577,0,0.0323,0.226,0.00147,0.0627,0.206,125.572,262174,FALSE,3,Circa 2006,Brightside,0bp2OcdZIagVyMNHUECMQS
0.336,0.755,6,-7.28,1,0.042,0.0511,0.593,0.355,0.34,129.724,196455,FALSE,1,Jetpacks,Brightside,2qxxpUPV4xk2ricu0lg5sn
0.288,0.612,4,-7.646,1,0.0444,0.00472,0.0155,0.675,0.411,160.67,179202,FALSE,2,Stellar!!!,Brightside,1GqM4keTQcwFKwlwxsnQH5
0.588,0.629,9,-8.105,1,0.0465,0.108,0.237,0.241,0.276,128.883,213040,FALSE,0,"No, But Remember?",Brightside,4p5Ocg17CntQD9juYCKgJO
0.447,0.639,2,-9.142,1,0.0698,0.0506,0.0234,0.256,0.819,135.901,285139,FALSE,0,Speculose,Brightside,74qAPozUGtG4nn0odsBSsC
0.172,0.559,3,-8.895,1,0.0538,0.436,0,0.982,0.182,138.589,374120,FALSE,1,The Unseen Hand,Charles Billingsley,6Al7D0SldfWvL0cFW5ERp4
0.486,0.918,5,-5.797,0,0.113,0.24,0,0.975,0.595,126.291,144547,FALSE,1,Blood Bought Church,Charles Billingsley,0iCDLXkWyx9z3YYvVOOvnF
0.136,0.604,2,-7.533,1,0.0385,0.244,0,0.721,0.342,88.208,316120,FALSE,1,"Oh, What a Savior",Charles Billingsley,6IamVN2otPw1cfl7AwRXXb
0.222,0.355,2,-9.24,1,0.0319,0.727,9.27E-06,0.337,0.176,77.424,362733,FALSE,0,For What Earthly Reason,Charles Billingsley,3160NzySlMf5dSedj09glc
0.229,0.695,8,-7.963,1,0.0891,0.666,0,0.965,0.256,106.718,398133,FALSE,4,Midnight Cry,Charles Billingsley,4IEnaHgQKIuQtGJF4g6cDt
0.186,0.754,10,-7.248,1,0.227,0.467,0,0.943,0.317,176.464,179933,FALSE,0,Amen,Chip Dorton,3zOCXAHwTlyS5shjZ6uLWu
0.231,0.528,1,-9.192,1,0.05,0.464,1.07E-06,0.944,0.185,107.762,367773,FALSE,1,Mercy,Charles Billingsley,1jKfpaB28XD8mCzSrhL1DE
0.261,0.576,2,-8.556,1,0.0708,0.58,0,0.664,0.306,128.631,417800,FALSE,2,I Bowed on My Knees and Cried Holy,Charles Billingsley,5xi1I80sFLoFT5xTyU3574
0.506,0.408,3,-14.92,1,0.0302,0.87,0.764,0.113,0.605,139.532,306027,FALSE,1,Moanin',Bobby Timmons,6wUXhZ3Hf3eahVuRWgVfFv
0.511,0.258,5,-17.125,1,0.0452,0.867,0.0455,0.0967,0.703,159.371,472507,FALSE,1,Trick Hips,Bobby Timmons,3nWvDCOkRYFZoKuBJt5icm
0.637,0.335,8,-15.768,1,0.0323,0.829,0.823,0.15,0.398,134.946,323427,FALSE,0,Dat Dere,Bobby Timmons,7vGAJLZmnsP3U1C59PtbzC
0.596,0.327,7,-15.088,0,0.0556,0.766,0.776,0.155,0.766,101.764,382693,FALSE,0,Soul Time,Bobby Timmons,5eHZlYb0S4zolSyCdRNMTB
0.58,0.265,5,-17.913,1,0.0385,0.809,0.0257,0.202,0.773,91.321,549693,FALSE,2,Bags' Groove,Bobby Timmons,7jvgwruU2SEHwc49YGII6E
0.648,0.282,1,-16.342,1,0.0498,0.802,0.294,0.237,0.616,88.38,375440,FALSE,0,So Tired,Bobby Timmons,6vgKb8cLp1BbJzEDKdLLZa
0.56,0.509,5,-16.112,1,0.0275,0.844,0.941,0.145,0.764,96.221,211867,FALSE,0,This Here,Bobby Timmons,57RexvpzaJYzvJG2DZJ3yt
0.534,0.319,7,-18.242,0,0.0349,0.822,0.808,0.113,0.604,133.545,210267,FALSE,0,Pretty Memory,Bobby Timmons Trio,0YaqmmEooh2hbvNjaMYzZ7
0.587,0.373,10,-17.356,1,0.0491,0.847,0.808,0.0902,0.609,118.863,350133,FALSE,0,A Little Busy,Bobby Timmons Trio,6tXKpMweMdchnNLdeY1Mkn
0.661,0.158,8,-20.291,1,0.0396,0.799,0.338,0.135,0.347,105.523,264867,FALSE,3,Born To Be Blue,Bobby Timmons,4jqGgafX6pvzJ74H0MBFyc
0.402,0.279,5,-18.659,1,0.0478,0.713,0.371,0.11,0.611,172.515,475640,FALSE,0,Know Not One,Bobby Timmons,4WLE6iR61dZMoMISPhxEMx
0.709,0.266,5,-15.608,0,0.0448,0.843,0.885,0.237,0.573,92.387,352267,FALSE,0,Stella B.,Bobby Timmons,5WFJ45REMguS38e0l3B2fZ
0.792,0.766,5,-6.493,1,0.0617,0.0546,2.24E-05,0.966,0.76,108.021,354227,FALSE,1,Send Your Rain,New Jersey Mass Choir,5gPUYeD3ws1eDGO0XGTNaa
0.726,0.563,5,-10.337,1,0.044,0.233,1.22E-06,0.671,0.93,165.978,377040,FALSE,1,Revive Us,New Jersey Mass Choir,77s90TZr8x4Wiw5pgCa7wM
0.453,0.576,0,-7.996,1,0.029,0.279,1.80E-05,0.0894,0.216,158.972,269733,FALSE,1,Sprit of the Living God,New Jersey Mass Choir,61TmZ52pswrS8eHJEbhCZe
0.675,0.675,1,-7.083,1,0.0823,0.545,0,0.14,0.702,148.051,346293,FALSE,1,Praise Ye The Lord,New Jersey Mass Choir,3gawDouh0SH8UGNpiBnV2O
0.803,0.546,5,-10.376,1,0.0901,0.0695,1.73E-05,0.0921,0.866,150.194,350067,FALSE,0,Come Worship The Lord,New Jersey Mass Choir,45ptKrAVBdLcHdwp60dR7v
0.581,0.563,3,-9.023,1,0.061,0.511,0,0.0779,0.163,120.017,299240,FALSE,1,Praise in My mouth,New Jersey Mass Choir,0lKfTaEzGUZqcT21dgI54J
0.846,0.542,6,-7.318,1,0.0434,0.141,0,0.6,0.947,137.072,277160,FALSE,1,Strong Hands,New Jersey Mass Choir,2yptijiqOgXrvBpm7igj9z
0.107,0.315,2,-11.529,1,0.0361,0.873,0.0151,0.104,0.0391,57.572,448307,FALSE,1,He Shall Feed His Flock,New Jersey Mass Choir,0D4CLJHk7LASSikBum43r7
0.768,0.301,10,-10.692,1,0.0407,0.623,6.98E-06,0.0767,0.506,139.949,363133,FALSE,0,A Love That Never Ends,New Jersey Mass Choir,1IDTnqHGj9lfaD4Sx7WAxX
0.645,0.444,5,-8.899,0,0.0277,0.204,0,0.0783,0.376,112.065,455667,FALSE,0,Try Jesus,New Jersey Mass Choir,2SPc8t5TZCsaBKVMVMHben
0.755,0.705,11,-7.616,1,0.0515,0.0571,1.32E-05,0.0617,0.962,155.324,293200,FALSE,0,What is 'Yo Answer?,New Jersey Mass Choir,738q9AHdiRaFzfh0Ox6kb0
0.761,0.298,3,-17.336,1,0.0305,0.0247,6.05E-05,0.0869,0.216,111.96,71827,FALSE,0,Try Jesus Reprise,New Jersey Mass Choir,6qXnxKPPLnGb4tb8NnThVe
0.704,0.827,10,-5.753,1,0.0333,0.0127,1.08E-05,0.0896,0.676,128.951,256503,FALSE,2,Take It With Ease,Jacob Armitage,3aJGztT3QzzCvD262D5zgd
0.544,0.579,10,-5.529,1,0.0278,0.096,1.18E-06,0.131,0.421,123.905,307637,FALSE,2,Selfish Ways,Jacob Armitage,3pijZ529tGYun6DUVCCIVw
0.621,0.706,0,-8.395,0,0.0267,0.16,7.50E-05,0.403,0.437,148.054,299520,FALSE,1,Coastal Belle,Jacob Armitage,62MNcoTnk4hcE8hdlfcIaJ
0.625,0.849,5,-5.69,0,0.0258,0.00391,8.05E-06,0.123,0.875,131.009,279339,FALSE,1,In Your Dreams,Jacob Armitage,1dH8VFuhBmlz8a4YmiiCvU
0.517,0.794,7,-5.318,1,0.039,0.00814,0,0.076,0.633,184.019,192181,FALSE,1,Everywhere She Goes,Jacob Armitage,65rBoJtwzzIlQdZdJfFa4F
0.631,0.442,5,-7.392,0,0.026,0.215,0.000169,0.11,0.117,121.998,372395,FALSE,1,Through The Night,Jacob Armitage,3YQkEQ0YAXqJKWOJkw1TvP
0.627,0.261,7,-10.278,1,0.0409,0.893,8.10E-06,0.0976,0.154,104.419,154496,FALSE,0,Talk - Acoustic,Jacob Armitage,5TCcyMgs95pBJrJksjhIJS
0.3,0.882,6,-4.754,0,0.0432,0.00874,0.875,0.864,0.509,161.404,221373,FALSE,4,N.Y. '79,Laika & The Cosmonauts,5lFvNWh9hjk8o4o50OVzuv
0.518,0.855,1,-7.67,1,0.0278,0.134,0.747,0.528,0.666,88.949,156413,FALSE,1,The Key Role,Laika & The Cosmonauts,2Ctooom3ZuIDln4Wg4Ckmf
0.661,0.816,4,-7.244,1,0.0266,0.0502,0.563,0.358,0.897,131.543,201360,FALSE,0,Haroosh,Laika & The Cosmonauts,1h8MmPTmy1Z9NXULaNr2e8
0.476,0.762,9,-6.986,0,0.0278,0.0214,0.911,0.341,0.257,114.927,254867,FALSE,0,Crosstown Canyon,Laika & The Cosmonauts,65nQ3SRZgTGQZFRHkQRz6v
0.51,0.68,9,-9.242,0,0.0277,0.127,0.888,0.48,0.455,92.727,184747,FALSE,0,Nocturne of the Neon Night,Laika & The Cosmonauts,7GNs7OGiprhEJSOU9KQeuw
0.32,0.775,9,-7.694,1,0.0395,0.027,0.896,0.216,0.74,168.546,161973,FALSE,1,Rikki on the Loose,Laika & The Cosmonauts,6cacn6PKFfXH0KwthCjAJQ
0.299,0.74,7,-7.7,1,0.0458,0.0292,0.863,0.273,0.661,171.947,173147,FALSE,0,Liposuction,Laika & The Cosmonauts,5OBfTyZHKD9pL0M74sgooT
0.329,0.73,11,-6.842,1,0.0389,0.0108,0.0231,0.0757,0.55,145.62,214307,FALSE,0,Apt. 23B,Laika & The Cosmonauts,5J628gLlZvZuR1F8KX8Ylw
0.49,0.665,4,-8.616,1,0.037,0.0337,0.586,0.247,0.487,110.35,254293,FALSE,0,Soulmate,Laika & The Cosmonauts,6VuXgNzoaBjOrhmzAAsvP3
0.491,0.662,4,-8.291,0,0.0316,0.0071,0.203,0.573,0.726,98.256,188093,FALSE,0,Disco-Plank,Laika & The Cosmonauts,03Tg1CT62uWDL3tUvEBSyG
0.606,0.617,4,-8.853,0,0.0261,0.289,0.902,0.22,0.874,104.767,170640,FALSE,0,Meneito Paraiso,Laika & The Cosmonauts,3pcPK0MeBOq9NfwwZdE8CW
0.28,0.856,9,-6.702,0,0.0455,0.00064,0.913,0.642,0.448,143.671,227413,FALSE,0,Mr. Melée,Laika & The Cosmonauts,6UzxfabfglObV2FsILLFmv
0.605,0.607,0,-10.746,1,0.0666,0.0681,0.0177,0.114,0.075,140.008,267213,FALSE,0,Unwanted,The Floating Men,7vifmkZE5CR7pOvv2NLatA
0.59,0.57,2,-9.208,1,0.0318,0.0675,0.0472,0.109,0.313,77.077,267640,FALSE,0,Waiting for a Sign,The Floating Men,1tk3olRFmPuxtfSM7UJpJA
0.387,0.255,4,-12.944,0,0.0296,0.752,0.000597,0.0636,0.145,149.469,305480,FALSE,2,Remembering Paradise,The Floating Men,2cdZeyAacHUcWjPj30prdx
0.578,0.528,0,-9.245,1,0.0362,0.278,0.00497,0.104,0.389,155.972,223560,TRUE,0,Girls' night,The Floating Men,6gd9j61FCxT93twxYzmwjd
0.641,0.799,2,-8.169,1,0.0364,0.0245,0,0.326,0.615,122.997,220387,TRUE,1,The Haunting,The Floating Men,6z7nfXSb9eqfd6zqDkAlIi
0.682,0.687,7,-7.671,1,0.049,0.0803,0,0.0197,0.664,126.047,277080,FALSE,1,Long-Winded Prayer,The Floating Men,062L83hbdf8LAHpGZnPPk7
0.746,0.311,5,-11.749,1,0.0347,0.317,0.000659,0.136,0.0779,112.046,285693,FALSE,1,Demolition Day,The Floating Men,39sTSvq4LoKEPWdFvxECw1
0.656,0.342,9,-12.07,1,0.0301,0.0628,0.0119,0.0744,0.303,79.014,333933,FALSE,0,Crave,The Floating Men,3rC23iflQSW4nGlQoskvIx
0.513,0.239,9,-13.223,1,0.0372,0.241,0,0.125,0.277,87.996,238507,FALSE,1,Dark and Cool,The Floating Men,0hXAmTXpQNQxyklgR3MfjC
0.446,0.513,9,-9.59,0,0.0345,0.512,2.31E-05,0.201,0.624,138.833,175080,FALSE,0,Cronies,The Floating Men,6SHQbmfz9KwCpHZZWnDR85
0.587,0.811,0,-7.347,1,0.0956,0.317,0,0.0569,0.656,104.537,254840,FALSE,1,Jones,The Floating Men,239ErtDWe8aoqW1QWRIAXf
0.587,0.244,7,-11.733,1,0.0269,0.115,0.00469,0.101,0.245,100.045,296213,FALSE,0,Haunt You Down,The Floating Men,2Le1rLUXnATILo5QJHvvO9
0.488,0.538,0,-9.07,1,0.0312,0.103,0,0.259,0.412,146.053,252413,FALSE,0,Dreamland,The Floating Men,3PaP38wPn1HeWPNjv57TvQ
0.776,0.639,4,-9.882,1,0.14,0.157,0.332,0.0944,0.462,180.042,170667,TRUE,0,WATERSLIDE,Leon Cruise,7kkUrpyAaGxSiRbhxe1sFf
0.665,0.74,6,-9.981,0,0.0881,0.243,4.21E-06,0.11,0.0895,179.996,170667,TRUE,0,EXTRA,Leon Cruise,3K2I86X3pk3jIFRj5UnwfK
0.758,0.431,2,-12.025,1,0.0608,0.178,0,0.117,0.509,80.005,132000,FALSE,0,OPEN DOOR,Leon Cruise,4NLNPVGOXBUPqkky59O7Gv
0.929,0.371,0,-9.543,1,0.0735,0.0511,9.35E-05,0.0671,0.78,140.007,219857,TRUE,0,WONDERFUL,Leon Cruise,5avYGEwSW3yKw18dA99RAS
0.908,0.433,5,-12.578,0,0.298,0.0255,2.83E-06,0.0778,0.729,110.091,227091,TRUE,0,SAUCE,Leon Cruise,6IDfHlhRGQmz6vXYLdTrWR
0.799,0.62,0,-9.674,1,0.303,0.678,1.83E-06,0.106,0.364,143.059,241601,TRUE,1,FLIP THAT,Leon Cruise,0ul5CheGxYJ9SvTNsyAbml
0.78,0.543,7,-7.891,1,0.0524,0.00241,0.0278,0.155,0.279,102.025,141176,TRUE,0,TOP OF MY GAME,Leon Cruise,7EOqGwC8vm9rX9H94J7pd4
0.867,0.438,9,-9.981,0,0.0844,0.0261,2.81E-06,0.143,0.684,122.077,125867,TRUE,0,FAMILY,Leon Cruise,3Ko56FCNS39rCaN88ddECu
0.765,0.504,1,-11.157,1,0.0553,0.0949,0,0.104,0.471,149.968,161600,TRUE,0,RISING FAST (INTRO),Leon Cruise,1V6LAze1mU4Xv5lGshO8am
0.774,0.548,7,-9.376,0,0.212,0.0112,0.0417,0.2,0.618,147.982,259459,TRUE,0,OVERTIME,Leon Cruise,21yvdxQ2NTUYoNtlwNyToO
0.863,0.457,1,-11.398,1,0.0445,0.345,0.000289,0.114,0.545,115.008,166957,TRUE,0,MAKIN MOVES,Leon Cruise,0WPXHWafOd9YNYJ5A0SSTq
0.701,0.463,7,-9.043,0,0.32,0.353,0,0.12,0.512,170.093,169412,TRUE,0,WHAT YOU KNOW,King Robey,562jh6h659UmjMyt2MYoxQ
0.843,0.681,8,-7.063,1,0.0532,0.00188,1.93E-06,0.0914,0.803,100.007,192000,TRUE,0,ATENCIÓN,King Robey,1V8uzuZnpgJOtKCvKnkFzS
0.894,0.648,4,-6.913,1,0.268,0.119,5.57E-06,0.118,0.753,141.921,189296,TRUE,0,FINA,King Robey,1OKFVWfVTnQgotO6aGcEkZ
0.655,0.463,0,-11.261,0,0.0442,0.484,0.0106,0.12,0.571,164.991,174545,FALSE,0,LOVE WHEN YOU CALL,King Robey,5d2MDSbWqB2WvWNaev1m5X
0.741,0.396,1,-9.846,1,0.247,0.711,2.14E-06,0.112,0.547,159.992,169630,FALSE,0,DIGITAL HEARTBREAK,King Robey,6vKhy75u3RoRc60Fymu2E0
0.721,0.628,11,-8.704,0,0.0709,0.0559,3.98E-05,0.118,0.612,174.992,154971,TRUE,0,MADE FOR,King Robey,238WjLsvCXXbZnVASp1uwX
0.831,0.357,0,-11.589,1,0.684,0.692,0,0.109,0.562,157.794,109500,TRUE,0,ATTIC FREESTYLE,King Robey,0H2oxvj4MvsahdnDsdew5j
0.8,0.375,6,-12.455,1,0.293,0.859,0,0.107,0.797,139.959,180000,TRUE,0,OKAY OKAY,King Robey,53u0ZfYyU5Rv09pKlETOrQ
0.826,0.438,9,-13.658,1,0.366,0.217,5.88E-05,0.156,0.592,149.994,140677,TRUE,0,LUXURY,King Robey,3VMqUmRjQwcmb2AvQ9C9kg
0.751,0.405,5,-9.149,0,0.0748,0.179,0.000626,0.103,0.187,79.96,144000,FALSE,0,SAY HELLO,King Robey,5Xfafhj9OLbmfLzKLCLMsM
0.675,0.723,9,-7.566,1,0.237,0.0112,6.65E-05,0.114,0.213,144.96,196965,FALSE,0,Victory,KJBroadus,0yPZqv9vhsmcZaDF8KRiZp
0.659,0.627,1,-9.798,0,0.211,0.0817,0,0.39,0.727,134.951,230223,TRUE,4,Elle,Kudrow,4LrbTlY4jWrA7qN0W7mxQv
0.645,0.622,11,-8.614,0,0.469,0.00389,0,0.245,0.758,164.328,182802,TRUE,2,Stage,Kudrow,6tqiNH0ShlHYeYSBUcQO61
0.846,0.608,0,-11.07,1,0.276,0.00164,0,0.146,0.529,122.892,150595,TRUE,3,Blah,Kudrow,5aEB4sJ5Cca832fGKyFbH0
0.796,0.49,4,-14.714,0,0.269,0.648,0,0.135,0.888,91.982,180036,FALSE,0,"Kate Loves Dancing, Blue, and Sontag, Mississippi",The Songs of Love Foundation,0SfGhybSpFm7NrXBF9Pvck
0.731,0.314,8,-15.444,1,0.405,0.515,0,0.322,0.39,100.137,157024,TRUE,0,Mardi Gras,42oH,3QQLStSVtw4YQsouH5WGMq
